id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
888600112754984949,https://www.airbnb.com/rooms/888600112754984949,20231217045019,2023-12-17,city scrape,Condo in Winnipeg · ★5.0 · 2 bedrooms · 2 beds · 2 baths,,"Our condo is located right in the middle of downtown Winnipeg. Here, you'll find yourself surrounded by Winnipeg’s famed architecture, a mix of turn of the 19th century and early 20th century masonry and modern glass buildings. Try exploring the downtown’s culinary scene — gourmet sandwiches & donuts, food trucks, handcrafted cocktails, etc. and art scene — your Winnipeg Symphony Orchestra, Canada’s Royal Winnipeg Ballet, Winnipeg Art Gallery, and Canada Life Centre (formerly MTS Centre, the go-to venue for big touring acts like Fleetwood Mac, Lady Gaga and Arcade Fire).<br /><br /><br />➤ Summer Activities<br />Find locally-made gifts, food, pastries, and fine wine at The Forks Market. Attend the annual summer music festival (Winnipeg Folk Festival) or the world’s largest multicultural festival (Folklorama)! If you are in the mood to see plays or musicals, go to Prairie Theatre Exchange or Rainbow Stage in Kildonan Park. Catch a Winnipeg Goldeyes baseball game at the Shaw Park or Winn",https://a0.muscache.com/pictures/hosting/Hosting-888600112754984949/original/f66f1802-8125-4622-9ca5-144307f3faf0.jpeg,514171247,https://www.airbnb.com/users/show/514171247,Sophia,2023-05-10,,"I am someone who loves painting, taking care of animals, going on walks, organizing (Marie Kondo style!), and being an Airbnb host. I appreciate great hospitality, design & communication and try to provide the same for our guests. As your host, I aim to give you a 5-star experience every time you stay with us. We want your stay to be as fabulous, cozy, and stress-free as possible! Book your stay now & I look forward to hosting you!",within an hour,100%,96%,f,https://a0.muscache.com/im/pictures/user/User-514171247/original/f70f77c5-bd67-4d7a-b61b-7006a6d66042.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-514171247/original/f70f77c5-bd67-4d7a-b61b-7006a6d66042.jpeg?aki_policy=profile_x_medium,Portage - Ellice,1,1,"['email', 'phone']",t,t,"Winnipeg, Manitoba, Canada",Daniel McIntyre,,49.8940108,-97.1447534,Entire condo,Entire home/apt,4,,2 baths,,2,[],$134.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,0,0,0,0,2023-12-17,14,14,5,2023-09-18,2023-12-03,5.0,5.0,5.0,4.93,5.0,5.0,5.0,,f,1,1,0,0,4.62
889648873086900873,https://www.airbnb.com/rooms/889648873086900873,20231217045019,2023-12-17,city scrape,Rental unit in Winnipeg · ★4.80 · 3 bedrooms · 3 beds · 1 bath,,This is a fairly quiet street in the historic  St. John's neighborhood. Main Street is just 2 blocks away and so getting to and from anywhere is quite easy whether you are driving or taking the bus. You can spend many hours just relaxing and soaking up the sun on your own Private deck located on the Second floor.,https://a0.muscache.com/pictures/256e0f01-a5d7-48cb-bbd7-ae14558fe8f0.jpg,124913178,https://www.airbnb.com/users/show/124913178,Nardia,2017-04-08,"Winnipeg, Canada","",within an hour,100%,96%,f,https://a0.muscache.com/im/pictures/user/093568b1-66a9-436c-831c-e266db54ac5c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/093568b1-66a9-436c-831c-e266db54ac5c.jpg?aki_policy=profile_x_medium,Spence,9,20,"['email', 'phone']",t,t,"Winnipeg, Manitoba, Canada",Mynarski,,49.9216175,-97.13318609999999,Entire rental unit,Entire home/apt,6,,1 bath,,3,[],$75.00,30,365,14,30,1125,1125,25.9,1125.0,,t,15,45,75,165,2023-12-17,5,5,1,2023-06-01,2023-12-01,4.8,4.8,4.8,4.8,5.0,4.0,4.8,,t,8,8,0,0,0.75
889993384895014742,https://www.airbnb.com/rooms/889993384895014742,20231217045019,2023-12-17,city scrape,Guest suite in Winnipeg · ★4.90 · 1 bedroom · 1 bed · 1 bath,,"The River Heights area in Winnipeg, Manitoba is a highly desirable and picturesque neighborhood known for its tree-lined streets, beautiful homes, and charming atmosphere. Situated in the southwest part of the city, River Heights offers a mix of residential and commercial spaces, providing a perfect balance between tranquility and convenience.<br /><br />One of the neighborhood's main attractions is its proximity to the scenic Assiniboine River, which runs along its southern border. Residents and visitors alike can enjoy leisurely walks or bike rides along the riverfront pathways, taking in the peaceful surroundings and breathtaking views. The river also offers opportunities for boating, fishing, and various water activities.<br /><br />River Heights is renowned for its well-preserved character homes, showcasing various architectural styles, including Tudor, Colonial Revival, and Craftsman. The streets are lined with mature trees, adding to the neighborhood's charm and creating a welco",https://a0.muscache.com/pictures/d5ff7183-3524-462c-a03f-fb0d8fb15656.jpg,444023000,https://www.airbnb.com/users/show/444023000,Henry,2022-02-07,"Winnipeg, Canada","",within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/User-444023000/original/88d58584-9e8a-4c22-a59b-2c2fde1e5fc0.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-444023000/original/88d58584-9e8a-4c22-a59b-2c2fde1e5fc0.jpeg?aki_policy=profile_x_medium,North River Heights,1,1,"['email', 'phone']",t,f,"Winnipeg, Manitoba, Canada",River Heights - Fort Garry,,49.87278078298433,-97.1917521126623,Entire guest suite,Entire home/apt,3,,1 bath,,1,[],$90.00,1,31,1,1,31,31,1.0,31.0,,t,13,42,66,340,2023-12-17,21,21,5,2023-07-22,2023-11-28,4.9,4.95,5.0,4.9,4.86,4.86,4.81,,f,1,1,0,0,4.23
890114342511286445,https://www.airbnb.com/rooms/890114342511286445,20231217045019,2023-12-17,city scrape,Home in Winnipeg · ★5.0 · 1 bedroom · 2 beds · 1 bath,,"This suite is situated in a mature well-connected neighbourhood of Winnipeg, with easy access to Pembina Highway and Corydon Avenue. The area is in close proximity to Earl Grey, offering a range of amenities and facilities. <br /><br />The property itself is a 3-story house, conveniently located in a quiet yet central location for those seeking a comfortable and convenient lifestyle.",https://a0.muscache.com/pictures/miso/Hosting-890114342511286445/original/94864c96-820a-4e78-a03b-218e0f50223b.jpeg,462708063,https://www.airbnb.com/users/show/462708063,Jirah,2022-06-05,,"",N/A,N/A,89%,f,https://a0.muscache.com/im/pictures/user/0fc9e858-fa7f-4673-ba81-d938b1bd973d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0fc9e858-fa7f-4673-ba81-d938b1bd973d.jpg?aki_policy=profile_x_medium,Earl Grey,6,7,"['email', 'phone']",t,t,"Winnipeg, Manitoba, Canada",Fort Rouge - East Fort Garry,,49.8707438,-97.1454072,Entire home,Entire home/apt,2,,1 bath,,2,[],$78.00,3,1125,3,3,1125,1125,3.0,1125.0,,t,0,0,0,163,2023-12-17,5,5,0,2023-05-27,2023-09-16,5.0,5.0,4.8,5.0,5.0,5.0,4.8,,f,3,3,0,0,0.73
890818289603527259,https://www.airbnb.com/rooms/890818289603527259,20231217045019,2023-12-17,city scrape,Guesthouse in Winnipeg · ★4.98 · 1 bedroom · 1 bed · 1 bath,,"St-Boniface is home to the Festival  du Voyageur, held annually in February. The area is the centre of the Franco-Manitoban community and ranks as the largest francophone community in Western Canada.  It features such landmarks as the St. Boniface Cathedral, the Provencher Bridge and Esplanade Riel.",https://a0.muscache.com/pictures/miso/Hosting-890818289603527259/original/941240cf-3c38-4416-9ffe-3eded163648b.jpeg,144802842,https://www.airbnb.com/users/show/144802842,Jeanne,2017-08-07,"Winnipeg, Canada","",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-144802842/original/339c41f4-4135-458f-923b-f675434b4af8.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-144802842/original/339c41f4-4135-458f-923b-f675434b4af8.jpeg?aki_policy=profile_x_medium,Norwood East,1,1,"['email', 'phone']",t,t,"Winnipeg, Manitoba, Canada",St. Boniface,,49.8799217,-97.1215831,Entire guesthouse,Entire home/apt,2,,1 bath,,1,[],$91.00,2,28,1,2,1125,1125,2.0,1125.0,,t,8,36,64,317,2023-12-17,58,58,4,2023-06-05,2023-12-11,4.98,5.0,4.98,4.95,5.0,4.95,4.98,,f,1,1,0,0,8.88
890851991135130523,https://www.airbnb.com/rooms/890851991135130523,20231217045019,2023-12-17,city scrape,Rental unit in Winnipeg · ★4.89 · 2 bedrooms · 2 beds · 1 bath,,"The Bridgwater area in Winnipeg, Manitoba is a thriving and rapidly developing neighborhood located in the southwest part of the city. This modern and family-friendly community offers a perfect blend of residential charm, natural beauty, and convenient amenities.<br /><br />One of the highlights of the Bridgwater area is its proximity to the breathtaking South Winnipeg Parkway. Residents can enjoy scenic walks or bike rides along the riverfront trails, taking in the tranquil surroundings and lush greenery. The area also offers access to nearby parks, providing ample opportunities for outdoor activities, picnics, and leisurely strolls.<br /><br />Bridgwater is well-planned and designed with a focus on creating a welcoming and inclusive community. The neighborhood features an array of meticulously crafted homes, including single-family houses, townhomes, and condominiums. The architecture is diverse, combining modern aesthetics with functional designs, offering a range of housing options",https://a0.muscache.com/pictures/74a41b58-3bfa-4589-9a82-1e4c9e402a0a.jpg,309608502,https://www.airbnb.com/users/show/309608502,David,2019-11-14,"Winnipeg, Canada","My name is David, I’ve been working as GM in the hospitality industry for over 20 years, 4 years as an Airbnb Super Host, 2 years as a Co-Host & Manitoba Airbnb Community leader.
Now I share my passion & experience with our Airbnb guests and local hosts,  Service is what we do and great service is in the small details.",within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/de4db882-7869-4ba8-b184-8671f63601c7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/de4db882-7869-4ba8-b184-8671f63601c7.jpg?aki_policy=profile_x_medium,King Edward,7,9,"['email', 'phone']",t,t,"Winnipeg, Manitoba, Canada",Waverley West,,49.79149,-97.19699,Entire rental unit,Entire home/apt,5,,1 bath,,2,[],$104.00,1,31,1,1,1125,1125,1.0,1125.0,,t,0,0,0,257,2023-12-17,18,18,0,2023-05-29,2023-09-03,4.89,4.83,4.94,4.89,4.94,5.0,4.78,,f,7,7,0,0,2.66
890889437050786278,https://www.airbnb.com/rooms/890889437050786278,20231217045019,2023-12-17,city scrape,Rental unit in Winnipeg · ★4.72 · 2 bedrooms · 2 beds · 1 bath,,"The Exchange District in Winnipeg, Manitoba is a vibrant and historic neighborhood that stands as a testament to the city's rich heritage and cultural significance. Located in the heart of downtown Winnipeg, this area has undergone a transformation from a bustling commercial hub to a thriving arts and entertainment district.<br /><br />The Exchange District is renowned for its well-preserved architecture, featuring an impressive collection of over 150 heritage buildings. These buildings showcase various architectural styles, including Romanesque Revival, Beaux-Arts, and Art Deco, transporting visitors back in time and providing a unique backdrop for exploration.<br /><br />The neighborhood is a haven for arts and culture enthusiasts, with an abundance of art galleries, theaters, and performance venues. You can immerse yourself in the local art scene by visiting the numerous galleries that showcase contemporary and traditional works, or catch a live performance at one of the historic th",https://a0.muscache.com/pictures/466293dc-b590-41c4-a208-116400195413.jpg,309608502,https://www.airbnb.com/users/show/309608502,David,2019-11-14,"Winnipeg, Canada","My name is David, I’ve been working as GM in the hospitality industry for over 20 years, 4 years as an Airbnb Super Host, 2 years as a Co-Host & Manitoba Airbnb Community leader.
Now I share my passion & experience with our Airbnb guests and local hosts,  Service is what we do and great service is in the small details.",within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/de4db882-7869-4ba8-b184-8671f63601c7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/de4db882-7869-4ba8-b184-8671f63601c7.jpg?aki_policy=profile_x_medium,King Edward,7,9,"['email', 'phone']",t,t,"Winnipeg, Manitoba, Canada",Point Douglas,,49.89753,-97.13681,Entire rental unit,Entire home/apt,4,,1 bath,,2,[],$95.00,1,31,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2023-12-17,42,42,3,2023-05-28,2023-11-24,4.72,4.88,4.84,4.79,4.91,4.88,4.77,,f,7,7,0,0,6.18
892038397681717163,https://www.airbnb.com/rooms/892038397681717163,20231217045019,2023-12-17,city scrape,Guest suite in Winnipeg · ★5.0 · 2 bedrooms · 2 beds · 1 bath,,,https://a0.muscache.com/pictures/prohost-api/Hosting-892038397681717163/original/ebed8621-e949-40af-a4bd-55c74d90bde7.jpeg,72603724,https://www.airbnb.com/users/show/72603724,Luxxe Host,2016-05-17,"Winnipeg, Canada",My name is Tegan and I manage Luxxe Host and I look forward to hosting you in your next stay with us. I am dedicated to providing a 5 Star experience for all of my guests. Please reach out if you have any inquiries and I will be happy to get back to you in a timely fashion.,within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/fab6c8c4-6a03-49cc-92bd-2bb1f86d8914.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/fab6c8c4-6a03-49cc-92bd-2bb1f86d8914.jpg?aki_policy=profile_x_medium,Lord Roberts,11,11,"['email', 'phone']",t,t,,St. Boniface,,49.8798,-97.11589,Entire guest suite,Entire home/apt,4,,1 bath,,2,[],$82.00,2,29,2,2,29,29,2.0,29.0,,t,9,36,66,246,2023-12-17,30,30,7,2023-05-22,2023-12-14,5.0,5.0,4.93,4.77,5.0,4.9,4.97,,f,11,11,0,0,4.29
892047981321117753,https://www.airbnb.com/rooms/892047981321117753,20231217045019,2023-12-17,city scrape,Home in Winnipeg · ★4.97 · 3 bedrooms · 3 beds · 2.5 baths,,,https://a0.muscache.com/pictures/prohost-api/Hosting-892047981321117753/original/58fcc900-8fd0-40d1-90d8-eec92032cb7a.jpeg,72603724,https://www.airbnb.com/users/show/72603724,Luxxe Host,2016-05-17,"Winnipeg, Canada",My name is Tegan and I manage Luxxe Host and I look forward to hosting you in your next stay with us. I am dedicated to providing a 5 Star experience for all of my guests. Please reach out if you have any inquiries and I will be happy to get back to you in a timely fashion.,within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/fab6c8c4-6a03-49cc-92bd-2bb1f86d8914.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/fab6c8c4-6a03-49cc-92bd-2bb1f86d8914.jpg?aki_policy=profile_x_medium,Lord Roberts,11,11,"['email', 'phone']",t,t,,St. Boniface,,49.8784,-97.11579,Entire home,Entire home/apt,7,,2.5 baths,,3,[],$110.00,2,29,2,2,29,29,2.0,29.0,,t,0,0,0,0,2023-12-17,32,32,4,2023-05-29,2023-12-04,4.97,4.97,4.85,4.88,5.0,4.7,4.91,,f,11,11,0,0,4.73
892199738407736080,https://www.airbnb.com/rooms/892199738407736080,20231217045019,2023-12-17,city scrape,Home in Winnipeg · ★5.0 · 2 bedrooms · 2 beds · 1 bath,,"Bonavista, opposite Sage Creek and around Island Lakes. We are located in the Southeast corner of Winnipeg in a lovely family-friendly neighborhood.<br />There are lots of amenities, parks, and scenic walking trails in this neighborhood!",https://a0.muscache.com/pictures/miso/Hosting-892199738407736080/original/06dfb073-612d-4b9d-a006-573db2bd935f.jpeg,366287857,https://www.airbnb.com/users/show/366287857,Oladimeji,2020-09-06,"Winnipeg, Canada","",within an hour,100%,92%,t,https://a0.muscache.com/im/pictures/user/56cb938f-d2b5-4ee1-b556-584789edc094.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/56cb938f-d2b5-4ee1-b556-584789edc094.jpg?aki_policy=profile_x_medium,Saint Boniface,3,3,"['email', 'phone']",t,t,"Winnipeg, Manitoba, Canada",St. Vital,,49.8255687,-97.06567,Entire home,Entire home/apt,4,,1 bath,,2,[],$85.00,2,30,2,2,30,30,2.0,30.0,,t,0,0,0,0,2023-12-17,11,11,1,2023-06-07,2023-12-07,5.0,5.0,5.0,5.0,4.92,5.0,5.0,,f,3,1,2,0,1.70
892246636944104186,https://www.airbnb.com/rooms/892246636944104186,20231217045019,2023-12-17,city scrape,Home in Winnipeg · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,,"Bonavista, opposite Sage Creek and around Island Lakes. We are located in the Southeast corner of Winnipeg in a lovely family-friendly neighborhood.<br />There are lots of amenities, parks, and scenic walking trails in this neighborhood!",https://a0.muscache.com/pictures/miso/Hosting-892246636944104186/original/8e6c7a22-65ee-4bf5-8cb5-dbccdbfe8371.jpeg,366287857,https://www.airbnb.com/users/show/366287857,Oladimeji,2020-09-06,"Winnipeg, Canada","",within an hour,100%,92%,t,https://a0.muscache.com/im/pictures/user/56cb938f-d2b5-4ee1-b556-584789edc094.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/56cb938f-d2b5-4ee1-b556-584789edc094.jpg?aki_policy=profile_x_medium,Saint Boniface,3,3,"['email', 'phone']",t,t,"Winnipeg, Manitoba, Canada",St. Vital,,49.82478,-97.0663,Private room in home,Private room,2,,1 shared bath,,1,[],$60.00,2,10,2,2,10,10,2.0,10.0,,t,24,54,84,359,2023-12-17,3,3,0,2023-07-09,2023-09-08,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,3,1,2,0,0.56
892255646174450831,https://www.airbnb.com/rooms/892255646174450831,20231217045019,2023-12-17,city scrape,Home in Winnipeg · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,,"Bonavista, opposite Sage Creek and around Island Lakes. We are located in the Southeast corner of Winnipeg in a lovely family-friendly neighborhood.<br />There are lots of amenities, parks, and scenic walking trails in this neighborhood!",https://a0.muscache.com/pictures/miso/Hosting-892255646174450831/original/0c944d82-289c-4c20-8f44-385f223f07e1.jpeg,366287857,https://www.airbnb.com/users/show/366287857,Oladimeji,2020-09-06,"Winnipeg, Canada","",within an hour,100%,92%,t,https://a0.muscache.com/im/pictures/user/56cb938f-d2b5-4ee1-b556-584789edc094.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/56cb938f-d2b5-4ee1-b556-584789edc094.jpg?aki_policy=profile_x_medium,Saint Boniface,3,3,"['email', 'phone']",t,t,"Winnipeg, Manitoba, Canada",St. Vital,,49.82592,-97.06486,Private room in home,Private room,2,,1 shared bath,,1,[],$60.00,2,10,2,2,10,10,2.0,10.0,,t,24,54,84,359,2023-12-17,3,3,0,2023-07-07,2023-09-04,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,3,1,2,0,0.55
893038361887944581,https://www.airbnb.com/rooms/893038361887944581,20231217045019,2023-12-17,city scrape,Home in Winnipeg · 1 bedroom · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/miso/Hosting-815404567925309549/original/082c6fba-0451-4556-908d-d49bcd192649.jpeg,498610116,https://www.airbnb.com/users/show/498610116,Tianqiao,2023-01-29,,"",within an hour,80%,49%,f,https://a0.muscache.com/im/pictures/user/24984636-b232-4da5-b671-3caa31d979f8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/24984636-b232-4da5-b671-3caa31d979f8.jpg?aki_policy=profile_x_medium,Vialoux,5,5,"['email', 'phone']",t,t,,Charleswood - Tuxedo - Westwood,,49.87016,-97.25686,Private room in home,Private room,1,,1 bath,,1,[],$48.00,6,365,6,6,365,365,6.0,365.0,,t,30,60,90,90,2023-12-17,0,0,0,,,,,,,,,,,f,5,0,5,0,
