id,name,host_id,property_type,room_type,accommodates,bathrooms,bedrooms,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,instant_bookable
30092809,Home in Winnipeg · 1 bedroom · 1 bed · 1.5 shared baths,226116075,Private room in home,Private room,1,,,$30.00,30,180,30,30,180,180,30.0,180.0,t,10,40,70,70,f
30176641,Home in Winnipeg · ★4.66 · 1 bedroom · 1 bed · 1 private bath,226695089,Private room in home,Private room,1,,,$80.00,1,1125,1,1,1125,1125,1.0,1125.0,t,3,9,22,105,f
30231853,Condo in Winnipeg · ★4.97 · 1 bedroom · 1 bed · 1 bath,21822383,Entire condo,Entire home/apt,2,,1.0,$104.00,2,1125,2,2,1125,1125,2.0,1125.0,t,4,14,20,277,f
30245967,Home in Winnipeg · 2 bedrooms · 1 bed · 1 bath,227017023,Entire home,Entire home/apt,2,,2.0,$74.00,2,100,2,2,100,100,2.0,100.0,t,26,56,86,361,f
30257915,Home in Winnipeg · ★4.68 · 1 bedroom · 1 bed · 1 bath,61465737,Entire home,Entire home/apt,2,,1.0,$87.00,30,1125,30,30,1125,1125,30.0,1125.0,t,29,59,89,364,f
30428050,Loft in Winnipeg · ★4.83 · 1 bedroom · 1 bed · 1 bath,313682239,Entire loft,Entire home/apt,2,,1.0,$107.00,2,90,2,2,1125,1125,2.0,1125.0,t,22,32,62,152,f
30442896,Tent in Winnipeg · ★5.0 · 1 bedroom · 5 beds · 1 bath,110192366,Tent,Entire home/apt,6,,1.0,$149.00,1,365,1,1,365,365,1.0,365.0,t,30,59,87,109,f
30443324,Bungalow in Winnipeg · ★4.81 · 1 bedroom · 1 bed · 1.5 shared baths,110192366,Private room in bungalow,Private room,2,,1.0,$124.00,1,365,1,1,7,365,1.0,357.7,t,22,52,82,104,f
30500764,Home in Winnipeg · ★4.91 · 2 bedrooms · 2 beds · 2 baths,60400653,Entire home,Entire home/apt,5,,2.0,$88.00,5,30,5,5,1125,1125,5.0,1125.0,t,0,0,0,0,f
30532631,Condo in Winnipeg · 2 bedrooms · 2 beds · 2 baths,155904768,Entire condo,Entire home/apt,4,,2.0,$180.00,14,1125,14,14,1125,1125,14.0,1125.0,t,3,12,40,315,f
30595133,Loft in Winnipeg · ★4.76 · 1 bedroom · 1 bed · 1 bath,313682239,Entire loft,Entire home/apt,2,,1.0,$142.00,2,1125,2,2,1125,1125,2.0,1125.0,t,20,43,73,163,f
30726804,Condo in Winnipeg · ★4.88 · 1 bedroom · 2 beds · 1 shared bath,35874282,Private room in condo,Private room,1,,1.0,$41.00,3,1125,3,3,1125,1125,3.0,1125.0,t,26,52,82,82,f
30932518,Townhouse in Winnipeg · ★4.72 · 4 bedrooms · 4 beds · 1 bath,105884901,Entire townhouse,Entire home/apt,7,,4.0,$176.00,1,1125,1,1,1125,1125,1.0,1125.0,t,20,39,68,335,t
31045533,Home in Winnipeg · 2 bedrooms · 2 beds · 1.5 shared baths,120010020,Private room in home,Private room,3,,,$136.00,1,1125,1,1,1125,1125,1.0,1125.0,t,28,58,88,178,f
31149855,Condo in Winnipeg · ★4.89 · 1 bedroom · 2 beds · 1 bath,137404574,Entire condo,Entire home/apt,4,,1.0,$84.00,30,30,3,30,1125,1125,28.2,1125.0,t,0,0,7,282,f
31254522,Home in Winnipeg · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,44585692,Private room in home,Private room,1,,,$99.00,2,1125,2,2,1125,1125,2.0,1125.0,t,30,60,90,365,t
31257542,Home in Winnipeg · ★4.89 · 1 bedroom · 1 bed · 1.5 shared baths,35313904,Private room in home,Private room,2,,,$60.00,2,28,2,2,1125,1125,2.0,1125.0,t,18,48,78,353,f
31498719,Home in Winnipeg · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,15818259,Private room in home,Private room,2,,,$69.00,2,30,2,2,30,30,2.0,30.0,t,4,26,41,41,f
31535314,Bungalow in Winnipeg · ★4.55 · 1 bedroom · 1 bed · 1 bath,236337476,Entire bungalow,Entire home/apt,2,,1.0,$115.00,3,1125,3,3,1125,1125,3.0,1125.0,t,4,34,60,328,f
31622758,Rental unit in Winnipeg · ★4.88 · Studio · 1 bed · 1 bath,184170702,Entire rental unit,Entire home/apt,2,,,$71.00,5,1125,5,5,1125,1125,5.0,1125.0,t,0,1,22,297,f
31720671,Townhouse in Winnipeg · 3 bedrooms · 3 beds · 2.5 baths,134598415,Entire townhouse,Entire home/apt,5,,3.0,$130.00,90,360,90,90,360,360,90.0,360.0,t,0,0,24,114,f
31764914,Condo in Winnipeg · ★4.97 · 1 bedroom · 1 bed · 1 bath,1526411,Entire condo,Entire home/apt,2,,1.0,$122.00,2,1125,2,2,1125,1125,2.0,1125.0,t,7,17,17,17,f
31865900,Townhouse in Winnipeg · ★4.98 · 3 bedrooms · 6 beds · 2 baths,69578822,Entire townhouse,Entire home/apt,9,,3.0,$201.00,3,400,3,5,1125,1125,3.3,1125.0,t,6,7,22,277,t
31885722,Townhouse in Winnipeg · ★4.64 · 2 bedrooms · 2 beds · 1 shared bath,238999894,Private room in townhouse,Private room,4,,,$73.00,3,1125,3,3,1125,1125,3.0,1125.0,t,21,51,81,171,f
31887311,Townhouse in Winnipeg · ★4.84 · 2 bedrooms · 1 bed · 1 shared bath,238999894,Private room in townhouse,Private room,2,,,$44.00,4,1125,4,4,1125,1125,4.0,1125.0,t,21,51,81,171,f
31887599,Townhouse in Winnipeg · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,238999894,Private room in townhouse,Private room,2,,,$42.00,4,1125,4,4,1125,1125,4.0,1125.0,t,30,60,90,180,f
31905995,Home in Winnipeg · 1 bedroom · 1 bed · 1 private bath,239185971,Private room in home,Private room,4,,,$135.00,5,5,5,5,5,5,5.0,5.0,t,28,58,88,363,t
32002326,Home in Winnipeg · ★4.79 · 3 bedrooms · 5 beds · 2.5 baths,82573513,Entire home,Entire home/apt,10,,3.0,$191.00,2,28,2,2,28,28,2.0,28.0,t,11,26,51,323,f
32051838,Home in Winnipeg · 2 bedrooms · 1 bed · 2.5 baths,240319765,Private room in home,Private room,1,,,$35.00,30,1125,30,30,1125,1125,30.0,1125.0,t,30,60,90,365,t
32064679,Condo in Winnipeg · ★4.93 · 2 bedrooms · 2 beds · 1 bath,134777230,Entire condo,Entire home/apt,4,,2.0,$125.00,3,1125,3,4,1125,1125,3.4,1125.0,t,0,0,0,0,f
32167396,Condo in Winnipeg · ★4.75 · 2 bedrooms · 2 beds · 1 bath,114498849,Entire condo,Entire home/apt,4,,2.0,$147.00,2,999,2,14,999,999,11.7,999.0,t,0,0,9,284,f
32187398,Guest suite in Winnipeg · ★4.81 · 1 bedroom · 1 bed · 1 bath,203874825,Entire guest suite,Entire home/apt,2,,1.0,$98.00,4,25,4,4,1125,1125,4.0,1125.0,t,1,10,37,127,f
32261505,Villa in Winnipeg · 2 bedrooms · 2 beds · 1 private bath,103768435,Private room in villa,Private room,5,,,$79.00,1,365,1,1,365,365,1.0,365.0,t,0,0,0,41,f
32342977,Rental unit in Winnipeg · ★4.90 · Studio · 1 bed · 1 bath,184170702,Entire rental unit,Entire home/apt,2,,,$70.00,5,1125,5,5,1125,1125,5.0,1125.0,t,4,4,25,300,f
32443576,Guest suite in Winnipeg · ★4.41 · Studio · 2 beds · 1 bath,10705269,Entire guest suite,Entire home/apt,3,,,$65.00,3,14,3,3,1125,1125,3.0,1125.0,t,11,36,66,156,t
32664710,Rental unit in Winnipeg · ★4.67 · 2 bedrooms · 2 beds · 2 baths,18581972,Entire rental unit,Entire home/apt,4,,2.0,$115.00,4,1125,3,5,5,1125,4.2,977.3,t,11,31,51,51,t
32728509,Home in Winnipeg · ★4.95 · 1 bedroom · 2 beds · 1 bath,246114376,Entire home,Entire home/apt,4,,1.0,$61.00,7,1125,7,7,1125,1125,7.0,1125.0,t,17,17,30,86,f
32780476,Condo in Winnipeg · 1 bedroom · 1 bed · 1 bath,206946214,Entire condo,Entire home/apt,1,,1.0,$58.00,365,365,365,365,365,365,365.0,365.0,t,28,58,88,363,f
32788393,Condo in Winnipeg · 1 bedroom · 1 bed · 1 bath,246644202,Entire condo,Entire home/apt,3,,1.0,$65.00,7,365,7,7,365,365,7.0,365.0,t,25,40,70,345,f
33043126,Home in Winnipeg · ★4.69 · 2 bedrooms · 3 beds · 1.5 baths,114498849,Entire home,Entire home/apt,6,,2.0,$147.00,3,999,2,14,999,999,11.7,999.0,t,18,19,49,324,f
33160320,Rental unit in Winnipeg · ★4.89 · 2 bedrooms · 2 beds · 1 bath,249669972,Entire rental unit,Entire home/apt,4,,2.0,$125.00,5,90,3,5,1125,1125,5.0,1125.0,t,10,24,52,221,f
33187156,Rental unit in Winnipeg · ★4.92 · 1 bedroom · 1 bed · 1 bath,249669972,Entire rental unit,Entire home/apt,3,,1.0,$117.00,5,30,5,5,1125,1125,5.0,1125.0,t,12,17,42,222,f
33216981,Rental unit in Winnipeg · ★4.44 · 2 bedrooms · 3 beds · 1 bath,3981079,Entire rental unit,Entire home/apt,6,,2.0,$71.00,4,1125,4,4,1125,1125,4.0,1125.0,t,0,12,36,260,f
33366881,Home in Winnipeg · ★4.71 · 2 bedrooms · 2 beds · 1 bath,12859373,Entire home,Entire home/apt,4,,2.0,$182.00,3,1125,3,3,1125,1125,3.0,1125.0,t,1,1,1,1,f
33485155,Home in Winnipeg · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,152950826,Private room in home,Private room,2,,,$58.00,1,30,1,1,1125,1125,1.0,1125.0,t,30,60,90,180,f
33527029,Home in Winnipeg · ★4.76 · 1 bedroom · 1 bed · 1 private bath,98927265,Private room in home,Private room,2,,,$80.00,1,6,1,1,6,6,1.0,6.0,t,10,40,70,70,t
33718930,Rental unit in Winnipeg · ★4.79 · 2 bedrooms · 2 beds · 1 bath,313682239,Entire rental unit,Entire home/apt,4,,2.0,$106.00,2,1125,2,2,1125,1125,2.0,1125.0,t,8,25,49,134,f
33849191,Condo in WInnipeg · ★4.78 · 2 bedrooms · 2 beds · 1 bath,114498849,Entire condo,Entire home/apt,4,,2.0,$131.00,30,999,30,30,999,999,30.0,999.0,t,0,0,0,0,f
33879946,Bed and breakfast in Winnipeg · ★3.67 · 2 bedrooms · 4 beds · 1 private bath,255844093,Private room in bed and breakfast,Private room,2,,,$50.00,1,2,1,1,2,2,1.0,2.0,t,29,29,29,29,f
33899947,Townhouse in Winnipeg · ★4.73 · 1 bedroom · 2 beds · 1 bath,28742332,Entire townhouse,Entire home/apt,4,,1.0,$73.00,5,1125,5,5,1125,1125,5.0,1125.0,t,2,19,22,269,f
34015236,Camper/RV in Winnipeg · 4 beds · 1 bath,256832779,Camper/RV,Entire home/apt,4,,,$200.00,1,31,1,1,31,31,1.0,31.0,t,29,59,89,364,t
34095722,Home in Winnipeg · ★4.96 · 2 bedrooms · 3 beds · 1 bath,40200324,Entire home,Entire home/apt,6,,2.0,$156.00,2,1125,2,3,1125,1125,2.2,1125.0,t,12,15,38,123,t
34147948,Condo in Winnipeg · ★4.91 · 1 bedroom · 1 bed · 1 bath,81950151,Entire condo,Entire home/apt,2,,1.0,$78.00,6,1125,6,6,1125,1125,6.0,1125.0,t,1,2,18,293,f
34250792,Condo in Winnipeg · ★4.74 · 2 bedrooms · 2 beds · 1 bath,37604783,Entire condo,Entire home/apt,4,,2.0,$141.00,1,1125,1,2,1125,1125,1.3,1125.0,t,0,13,35,122,f
34317151,Bungalow in Winnipeg · ★4.91 · 1 bedroom · 1 bed · 2 shared baths,192561013,Private room in bungalow,Private room,2,,,$45.00,1,1125,1,1,1125,1125,1.0,1125.0,t,18,45,75,350,f
34435249,Home in Winnipeg · ★4.81 · 3 bedrooms · 4 beds · 2 baths,177487885,Entire home,Entire home/apt,6,,3.0,$165.00,3,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,t
34598964,Rental unit in Winnipeg · 2 bedrooms · 1 bed · 1 bath,38459934,Entire rental unit,Entire home/apt,2,,2.0,$220.00,31,180,30,31,180,180,30.8,180.0,t,28,58,88,88,f
34598983,Serviced apartment in Winnipeg · ★5.0 · 3 bedrooms · 3 beds · 2 baths,38459934,Entire serviced apartment,Entire home/apt,4,,3.0,$300.00,31,1125,30,31,1125,1125,30.8,1125.0,t,28,58,88,88,f
34605031,Guesthouse in Winnipeg · ★4.84 · 2 bedrooms · 2 beds · 1 bath,95776055,Entire guesthouse,Entire home/apt,6,,2.0,$115.00,1,1125,1,2,1125,1125,1.3,1125.0,t,19,43,64,339,f
34690227,Home in Winnipeg · ★5.0 · 4 bedrooms · 4 beds · 1 bath,25149836,Entire home,Entire home/apt,8,,4.0,$124.00,3,1125,3,3,1125,1125,3.0,1125.0,t,2,18,24,24,f
34713260,Home in Winnipeg · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,261799192,Private room in home,Private room,1,,,$60.00,1,7,1,1,1125,1125,1.0,1125.0,t,30,60,90,365,f
34720387,Rental unit in Winnipeg · ★4.87 · Studio · 1 bed · 1 bath,184170702,Entire rental unit,Entire home/apt,2,,,$68.00,5,1125,5,5,1125,1125,5.0,1125.0,t,1,9,15,290,f
34769613,Bungalow in Winnipeg · ★4.38 · 1 bedroom · 1 bed · 2 shared baths,8145510,Private room in bungalow,Private room,1,,,$32.00,3,1125,3,3,1125,1125,3.0,1125.0,t,10,15,45,320,f
34839031,Townhouse in Winnipeg · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,251997834,Private room in townhouse,Private room,1,,,$35.00,3,1125,3,3,1125,1125,3.0,1125.0,t,15,41,49,174,t
34869040,Condo in Winnipeg · ★4.73 · 2 bedrooms · 3 beds · 2 baths,227205574,Entire condo,Entire home/apt,6,,2.0,$125.00,2,1125,2,2,1125,1125,2.0,1125.0,t,11,26,39,290,f
34928960,Home in Winnipeg · 2 bedrooms · 1 bed · 1 private bath,261799192,Private room in home,Private room,1,,,$60.00,1,7,1,1,1125,1125,1.0,1125.0,t,30,60,90,365,f
34964474,Condo in Winnipeg · ★4.70 · 1 bedroom · 2 beds · 1 bath,114498849,Entire condo,Entire home/apt,2,,1.0,$94.00,30,1125,30,30,1125,1125,30.0,1125.0,t,30,60,90,365,f
35062963,Guest suite in Winnipeg · ★4.95 · 1 bedroom · 1 bed · 1 bath,45170705,Entire guest suite,Entire home/apt,4,,1.0,$71.00,5,1125,5,5,1125,1125,5.0,1125.0,t,1,1,1,1,f
35157314,Condo in Winnipeg · 1 bedroom · 1 bed · 1 bath,65535254,Entire condo,Entire home/apt,2,,1.0,$55.00,30,1125,30,30,1125,1125,30.0,1125.0,t,0,9,39,129,f
35167841,Home in Winnipeg · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,199538184,Private room in home,Private room,2,,,$45.00,4,90,4,4,1125,1125,4.0,1125.0,t,29,53,53,53,t
35265897,Condo in Winnipeg · ★4.77 · 1 bedroom · 1 bed · 1 bath,114498849,Entire condo,Entire home/apt,2,,1.0,$103.00,5,1125,2,5,1125,1125,4.1,1125.0,t,0,0,0,133,f
35616676,Loft in Winnipeg · ★4.71 · 1 bedroom · 1 bed · 1 bath,194010985,Entire loft,Entire home/apt,2,,1.0,$113.00,2,89,2,2,1125,1125,2.0,1125.0,t,26,48,78,353,f
35617165,Villa in Winnipeg · ★4.86 · 4 bedrooms · 7 beds · 3.5 baths,267961977,Entire villa,Entire home/apt,10,,4.0,"$1,086.00",1,100,1,3,100,100,1.2,100.0,t,28,49,61,321,f
35844492,Condo in Winnipeg · ★4.84 · 1 bedroom · 2 beds · 1 bath,194010985,Entire condo,Entire home/apt,4,,1.0,$124.00,3,89,2,3,1125,1125,3.0,1125.0,t,14,38,68,155,f
35869331,Rental unit in Winnipeg · ★4.50 · 2 bedrooms · 1 bed · 1 bath,38459934,Entire rental unit,Entire home/apt,2,,2.0,$220.00,31,180,30,31,180,180,30.8,180.0,t,0,0,0,0,f
35934650,Rental unit in Winnipeg · ★4.96 · 1 bedroom · 1 bed · 1.5 baths,18581972,Entire rental unit,Entire home/apt,2,,1.0,$110.00,5,1125,3,5,3,1125,4.5,1031.3,t,8,23,49,49,t
35974292,Home in Winnipeg · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,15818259,Private room in home,Private room,2,,,$69.00,2,14,2,2,14,14,2.0,14.0,t,0,0,0,0,f
35978965,Home in Winnipeg · 1 bedroom · 1 bed · 1 shared bath,187511043,Private room in home,Private room,1,,,$190.00,2,1125,2,2,1125,1125,2.0,1125.0,t,29,59,89,89,f
36032002,Home in Winnipeg · ★4.91 · 2 bedrooms · 3 beds · 1 bath,192346927,Entire home,Entire home/apt,3,,2.0,$80.00,3,30,3,3,1125,1125,3.0,1125.0,t,14,32,61,167,f
36042586,Home in Winnipeg · ★3.0 · 1 bedroom · 1 bed · 1 shared bath,17653348,Private room in home,Private room,1,,,$54.00,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,8,98,f
36117951,Condo in Winnipeg · ★4.70 · 1 bedroom · 1 bed · 1 bath,74203278,Entire condo,Entire home/apt,2,,1.0,$116.00,10,360,10,10,1125,1125,10.0,1125.0,t,9,17,33,123,f
36143466,Loft in Winnipeg · ★4.71 · 2 bedrooms · 2 beds · 1 bath,313682239,Entire loft,Entire home/apt,4,,2.0,$118.00,2,1125,2,2,1125,1125,2.0,1125.0,t,24,47,77,164,f
36349482,Home in Winnipeg · 1 bedroom · 1 bed · 1 shared bath,52798939,Private room in home,Private room,2,,,$80.00,5,30,5,5,30,30,5.0,30.0,t,28,58,88,88,f
36504535,Guest suite in Winnipeg · ★4.88 · 2 bedrooms · 2 beds · 1 bath,163070,Entire guest suite,Entire home/apt,4,,2.0,$97.00,1,28,1,1,1125,1125,1.0,1125.0,t,8,21,47,322,t
36564209,Rental unit in Winnipeg · ★4.88 · Studio · 1 bed · 1 bath,184170702,Entire rental unit,Entire home/apt,2,,,$68.00,4,1125,4,4,1125,1125,4.0,1125.0,t,8,15,31,291,f
36876819,Rental unit in Winnipeg · 1 bedroom · 1 bed · 1 bath,272132100,Entire rental unit,Entire home/apt,2,,1.0,$127.00,1,365,1,1,365,365,1.0,365.0,t,29,59,89,179,f
36880111,Rental unit in Winnipeg · ★4.68 · 2 bedrooms · 3 beds · 1 bath,95776055,Entire rental unit,Entire home/apt,5,,2.0,$94.00,1,1125,1,2,1125,1125,1.1,1125.0,t,14,29,54,325,f
36906307,Home in Winnipeg · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,261799192,Private room in home,Private room,1,,,$60.00,2,1125,2,2,1125,1125,2.0,1125.0,t,30,60,90,365,f
36908415,Condo in Winnipeg · ★4.89 · 1 bedroom · 1 bed · 1 bath,277396359,Entire condo,Entire home/apt,2,,1.0,$107.00,3,1125,2,14,1125,1125,4.1,1125.0,t,6,14,44,88,f
37080019,Townhouse in Winnipeg · ★4.92 · 3 bedrooms · 4 beds · 2 baths,2292373,Entire townhouse,Entire home/apt,7,,3.0,$150.00,3,1125,3,3,1125,1125,3.0,1125.0,t,15,27,51,141,f
37199467,Home in Winnipeg · ★4.97 · 4 bedrooms · 4 beds · 1.5 baths,250960597,Entire home,Entire home/apt,10,,4.0,$394.00,20,1125,20,20,1125,1125,20.0,1125.0,t,0,0,0,127,f
37213631,Condo in Winnipeg · ★4.83 · 1 bedroom · 1 bed · 1 bath,11135988,Entire condo,Entire home/apt,3,,1.0,$82.00,3,1125,2,3,1125,1125,3.0,1125.0,f,14,44,74,74,f
37216624,Bungalow in Winnipeg · ★4.70 · 2 bedrooms · 2 beds · 1 bath,280201791,Entire bungalow,Entire home/apt,4,,2.0,$105.00,2,1125,1,2,1125,1125,1.4,1125.0,t,8,29,29,29,f
37278940,Home in Winnipeg · ★4.70 · 2 bedrooms · 2 beds · 1 bath,133026564,Entire home,Entire home/apt,6,,2.0,$91.00,1,1125,1,2,1125,1125,1.4,1125.0,t,11,34,64,339,t
37282531,Home in Winnipeg · ★4.69 · 1 bedroom · 1 bed · 1 shared bath,39728595,Private room in home,Private room,2,,,$54.00,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,t
37292530,Bungalow in Winnipeg · ★4.91 · 3 bedrooms · 4 beds · 1 bath,204867329,Entire bungalow,Entire home/apt,5,,3.0,$170.00,3,1125,1,3,1125,1125,3.0,1125.0,t,5,14,33,122,f
37367048,Condo in Winnipeg · ★4.85 · 2 bedrooms · 2 beds · 1 bath,281574286,Entire condo,Entire home/apt,4,,2.0,$107.00,3,1125,3,3,1125,1125,3.0,1125.0,t,9,16,28,276,f
37400864,Rental unit in Winnipeg · ★4.91 · Studio · 1 bed · 1 bath,184170702,Entire rental unit,Entire home/apt,2,,,$72.00,4,1125,4,4,1125,1125,4.0,1125.0,t,3,5,10,111,f
37421568,Home in Winnipeg · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,282140527,Private room in home,Private room,1,,,$38.00,1,2,1,1,1125,1125,1.0,1125.0,t,21,51,73,163,f
37421981,Home in Winnipeg · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,282140527,Private room in home,Private room,1,,,$35.00,1,4,1,1,1125,1125,1.0,1125.0,t,0,0,0,253,f
37589738,Condo in Winnipeg · ★4.66 · 2 bedrooms · 2 beds · 2 baths,65125757,Entire condo,Entire home/apt,4,,2.0,$115.00,3,120,1,10,1125,1125,2.4,1125.0,t,17,23,37,37,f
37623089,Condo in Winnipeg · ★4.67 · 2 bedrooms · 2 beds · 2 baths,114498849,Entire condo,Entire home/apt,4,,2.0,$120.00,2,999,2,14,999,999,11.7,999.0,t,25,44,74,349,f
37624268,Condo in Winnipeg · ★4.80 · 1 bedroom · 1 bed · 1 bath,114498849,Entire condo,Entire home/apt,2,,1.0,$117.00,3,999,2,14,999,999,11.7,999.0,t,18,48,78,353,f
37624941,Condo in Winnipeg · ★4.66 · 1 bedroom · 1 bed · 1 bath,114498849,Entire condo,Entire home/apt,2,,1.0,$122.00,3,999,2,14,999,999,11.7,999.0,t,18,48,78,353,f
37833722,Home in Winnipeg · ★4.81 · 2 bedrooms · 2 beds · 1 bath,114498849,Entire home,Entire home/apt,4,,2.0,$136.00,3,999,2,4,999,999,3.6,999.0,t,22,45,67,342,f
37910235,Condo in Winnipeg · ★4.82 · 2 bedrooms · 2 beds · 1.5 baths,36084423,Entire condo,Entire home/apt,4,,2.0,$124.00,5,365,1,5,1125,1125,5.0,1125.0,t,0,2,2,30,f
37965838,Condo in Winnipeg · ★4.87 · Studio · 1 bed · 1 bath,83638615,Entire condo,Entire home/apt,2,,,$72.00,1,365,1,1,365,365,1.0,365.0,t,8,33,53,143,f
38119529,Condo in Winnipeg · ★4.78 · 2 bedrooms · 2 beds · 1 bath,36084423,Entire condo,Entire home/apt,4,,2.0,$116.00,5,365,1,5,1125,1125,4.9,1125.0,t,6,24,54,54,f
38167116,Townhouse in Winnipeg · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,160038191,Private room in townhouse,Private room,1,,,$20.00,1,1125,1,1,1125,1125,1.0,1125.0,t,1,1,1,162,f
38186060,Bungalow in Winnipeg · ★4.94 · 1 bedroom · 1 bed · 1 private bath,108722007,Private room in bungalow,Private room,2,,,$104.00,1,1125,1,1,1125,1125,1.0,1125.0,t,10,40,60,335,t
38261817,Home in Winnipeg · ★4.85 · 3 bedrooms · 4 beds · 2 baths,170362793,Entire home,Entire home/apt,8,,3.0,$125.00,4,1125,4,4,1125,1125,4.0,1125.0,t,7,16,21,282,f
38361902,Condo in Winnipeg · ★4.79 · 3 bedrooms · 3 beds · 2.5 baths,292216994,Entire condo,Entire home/apt,6,,3.0,$229.00,6,1125,6,6,1125,1125,6.0,1125.0,t,14,19,46,321,t
38387582,Condo in Winnipeg · ★4.84 · 1 bedroom · 1 bed · 1 bath,74203278,Entire condo,Entire home/apt,2,,1.0,$100.00,2,120,2,3,1125,1125,2.8,1125.0,t,10,19,31,121,f
38390153,Home in Winnipeg · ★4.74 · 1 bedroom · 1 bed · 1 shared bath,163070,Private room in home,Private room,2,,,$54.00,1,28,1,1,1125,1125,1.0,1125.0,t,8,21,47,322,t
38390162,Home in Winnipeg · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,163070,Private room in home,Private room,2,,,$54.00,1,28,1,1,1125,1125,1.0,1125.0,t,8,21,47,322,t
38408644,Serviced apartment in Winnipeg · ★4.33 · 1 bedroom · 1 bed · 1 bath,38459934,Entire serviced apartment,Entire home/apt,2,,1.0,$220.00,31,180,30,31,180,180,30.8,180.0,t,0,0,0,0,f
38482680,Condo in Winnipeg · ★4.89 · 2 bedrooms · 2 beds · 1.5 baths,36084423,Entire condo,Entire home/apt,4,,2.0,$110.00,3,365,1,3,1125,1125,3.0,1125.0,t,9,21,41,121,f
38517753,Loft in Winnipeg · ★5.0 · 2 bedrooms · 2 beds · 1 bath,293745142,Entire loft,Entire home/apt,5,,2.0,$299.00,1,28,1,4,28,1125,1.3,1045.6,t,16,42,64,323,f
38522112,Condo in Winnipeg · ★4.74 · 2 bedrooms · 2 beds · 1 bath,79833016,Entire condo,Entire home/apt,4,,2.0,$115.00,2,120,2,5,1125,1125,3.7,1125.0,t,18,37,67,155,f
38549806,Home in Winnipeg · Studio · 2 beds · 1 shared bath,293079642,Private room in home,Private room,2,,,$70.00,12,1125,12,12,1125,1125,12.0,1125.0,t,23,53,83,83,f
38578854,Home in Winnipeg · Studio · 1 shared bath,293079642,Private room in home,Private room,2,,,$70.00,2,7,2,2,7,7,2.0,7.0,t,23,53,83,83,f
38584023,Home in Winnipeg · 1 bedroom · 1 bed · 1 shared bath,294393552,Private room in home,Private room,2,,1.0,$49.00,1,31,1,1,1125,1125,1.0,1125.0,t,30,60,90,365,f
38647574,Condo in Winnipeg · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,147578945,Entire condo,Entire home/apt,3,,1.0,$109.00,2,1125,2,2,1125,1125,2.0,1125.0,t,15,41,67,342,f
38677702,Townhouse in Winnipeg · ★4.53 · 1 bedroom · 2 beds · 1 bath,178683307,Entire townhouse,Entire home/apt,3,,1.0,$70.00,3,40,3,3,1125,1125,3.0,1125.0,t,10,26,53,143,t
38700691,Condo in Winnipeg · ★4.78 · 1 bedroom · 1 bed · 1 bath,55013632,Entire condo,Entire home/apt,3,,1.0,$78.00,2,70,2,2,70,70,2.0,70.0,t,10,23,31,113,f
38853577,Home in Winnipeg · ★4.82 · 2 bedrooms · 2 beds · 1 bath,98853732,Entire home,Entire home/apt,4,,2.0,$93.00,1,1125,1,2,1125,1125,1.3,1125.0,t,15,36,62,241,f
38908446,Home in Winnipeg · ★4.93 · 3 bedrooms · 4 beds · 2 baths,2292373,Entire home,Entire home/apt,7,,3.0,$150.00,3,1125,3,3,1125,1125,3.0,1125.0,t,16,38,62,146,f
38984143,Home in Winnipeg · ★4.92 · 3 bedrooms · 4 beds · 1.5 baths,298663106,Entire home,Entire home/apt,6,,3.0,$123.00,1,1125,1,1,1125,1125,1.0,1125.0,t,21,34,61,241,f
